url,price,rooms,area_m2,floor,district,build_type,renovation,bathroom,heating,condition,techpassport
https://somon.tj/adv/15295275_1-komn-kvartira-5-etazh-49-m2-18mkr/,256000,1,49.0,5,18мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15099956_2-komn-kvartira-3-etazh-70-m2-firdavsi/,900000,2,70.0,3,фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15213252_2-komn-kvartira-1-etazh-120-m2-shakhri-vakhdat-kuchai-bokhtar/,330000,2,120.0,1,кучаи Бохтар,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15159925_2-komn-kvartira-2-etazh-59-m2-kuchai-bokhtar-sh-vakhdat/,285000,2,60.0,2,кучаи Бохтар,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15147397_2-komn-kvartira-2-etazh-50-m2-kuchai-bokhtar/,255000,2,50.0,2,кучаи Бохтар,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15294717_2-komn-kvartira-15-etazh-58-m2-sino/,385000,2,58.0,15,Сино,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15113385_3-komn-kvartira-7-etazh-126-m2-91-mkr-kafe-suman/,938000,3,126.0,7,91 мкр ; кафе Суман,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15237465_2-komn-kvartira-5-etazh-50-m2-19-mkr/,520000,2,50.0,5,19-Мкр,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15294250_2-komn-kvartira-15-etazh-49-m2-povorot-leningrad/,201000,2,49.0,15,поворот Ленинград,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15293919_1-komn-kvartira-19-etazh-71-m2-sino/,440000,1,71.0,19,Караболо,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Есть
https://somon.tj/adv/15014100_2-komn-kvartira-9-etazh-70-m2-giprozem-72-raion/,525000,2,72.0,9,"Гипрозем, 72-район",Новостройка,С ремонтом,Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15294101_2-komn-kvartira-4-etazh-57-m2-choikhona/,230000,2,57.0,4,Чойхона,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15078596_2-komn-kvartira-10-etazh-40-m2-rudaki/,210000,2,40.0,9,Рудаки,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15238934_2-komn-kvartira-3-etazh-48-m2-povorot-leningrad/,216000,2,48.0,3,поворот Ленинград,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15293553_2-komn-kvartira-16-etazh-73-m2-i-somoni/,580000,2,73.0,16,И Сомони,Новостройка,Без ремонта (коробка),Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15053615_2-komn-kvartira-14-etazh-43-m2-firdavsi/,530000,2,43.0,14,Фирдавси,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15164218_1-komn-kvartira-10-etazh-50-m2-33-34-mkr/,245000,1,50.0,10,33-34 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15178885_3-komn-kvartira-2-etazh-85-m2-34/,740000,3,85.0,2,34,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15240019_2-komn-kvartira-5-etazh-55-m2-12-mkr/,525000,2,55.0,5,12 мкр,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14986043_2-komn-kvartira-3-etazh-48-m2-33/,370000,2,48.0,3,33 мкр,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/14650811_2-komn-kvartira-9-etazh-76-m2-13/,645000,2,76.0,9,13 мкр,Новостройка,Новый ремонт,Раздельный,Есть,На стадии строительства,Есть
https://somon.tj/adv/14832676_1-komn-kvartira-1-etazh-100-m2-bozori-farovon/,275000,1,28.0,2,Бозори Фаровон,Вторичный рынок,С ремонтом,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15249946_1-komn-kvartira-tsokolnyi-etazh-41-m2-8-mkr/,205000,1,41.0,,8 мкр,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/14450926_2-komn-kvartira-4-etazh-56-m2-102/,715000,2,54.0,4,102 мкр,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
https://somon.tj/adv/14772460_2-komn-kvartira-6-etazh-45-m2-kuchai-sud/,337000,2,45.0,6,кучаи суд,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/14630351_1-komn-kvartira-11-etazh-66-m2-dushanbe/,450000,1,66.0,11,колцевой каленин дз,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15094151_1-komn-kvartira-9-etazh-61-m2-64-mikraraen/,510000,2,60.0,9,Саховат,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15196336_2-komn-kvartira-16-etazh-57-m2-n-shokhmansur/,395000,2,57.0,16,Н. Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15243126_2-komn-kvartira-2-etazh-60-m2-i-somoni/,695000,2,60.0,2,И.Сомони,Новостройка,Новый ремонт,Совмещенный,Нет,Построено,Есть
https://somon.tj/adv/15245240_2-komn-kvartira-3-etazh-77-m2-somoni/,395000,2,60.0,4,Cомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15264568_2-komn-kvartira-6-etazh-72-m2-n-firdavsi/,820000,2,72.0,6,Фирдавси,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14945789_1-komn-kvartira-3-etazh-55-m2-pivzavod-koltsevaia-shkola-6/,465000,1,51.0,14,"Пивзавод, Кольцевая, Школа 6",Новостройка,Без ремонта (коробка),Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/15052542_2-komn-kvartira-5-etazh-55-m2-somoniion/,399000,2,56.0,5,Почта,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15281412_2-komn-kvartira-7-etazh-48-m2-rudaki/,415000,2,48.0,7,Бозори Сафина,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15242240_3-komn-kvartira-11-etazh-92-m2-shakhri-khisor/,345000,3,92.0,11,Хукумат,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/15286585_3-komn-kvartira-7-etazh-61-m2-rudaki/,410000,3,61.0,7,фабрика,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15084295_3-komn-kvartira-2-etazh-102-m2-firdavsi/,762000,3,102.0,2,Фирдавсй,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15217605_2-komn-kvartira-1-etazh-65-m2-18-mkr/,585000,2,65.0,1,18 мкр,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
https://somon.tj/adv/14968443_2-komn-kvartira-6-etazh-63-m2-shabcharog/,345000,2,63.0,6,Шабчарог,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
https://somon.tj/adv/15139859_3-komn-kvartira-3-etazh-144-m2-shokhmansur-buston-siti/,1740000,3,144.0,3,Шохмансур Бустон Сити,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Есть
https://somon.tj/adv/15285259_2-komn-kvartira-8-etazh-62-m2-shokhmansur/,569000,2,62.0,8,шохмансур,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15246933_2-komn-kvartira-3-etazh-61-m2-rudaki/,600000,2,61.0,3,Гардиши Фабрика,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14753500_1-komn-kvartira-1-etazh-26-m2-sino/,300000,1,26.0,1,Сино,Вторичный рынок,С ремонтом,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/14884182_2-komn-kvartira-tsokolnyi-etazh-60-m2-n-firdavsi/,369000,2,60.0,,Фирдавсӣ,Вторичный рынок,Новый ремонт,Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15122528_2-komn-kvartira-13-etazh-76-m2-shokhmansur/,790500,3,100.0,7,Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15280123_2-komn-kvartira-3-etazh-48-m2-n-rudaki-gardishi-fabrika/,450000,2,48.0,3,гардиши Фабрика,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15284863_2-komn-kvartira-2-etazh-55-m2-sino/,720000,2,55.0,2,Сино,Новостройка,Новый ремонт,Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15213231_2-komn-kvartira-7-etazh-54-m2-n-rudaki-gardishi-fabrika/,435000,2,54.0,7,Н.Рудаки гардиши Фабрика,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15283171_2-komn-kvartira-9-etazh-43-m2-tets/,340000,2,41.0,9,ТЭЦ,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/14919932_1-komn-kvartira-4-etazh-58-m2-rudaki/,254800,1,54.0,4,Бозори Маркази,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14852903_2-komn-kvartira-5-etazh-43-m2-chodakhum/,385000,2,43.0,5,14 мкр,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15079204_1-komn-kvartira-2-etazh-28-m2-pushti-megafon/,265000,1,28.0,2,Мегафон,Вторичный рынок,С ремонтом,Совмещенный,Нет,На стадии строительства,Есть
https://somon.tj/adv/15144817_1-komn-kvartira-4-etazh-53-m2-i-somoni/,346000,1,53.0,6,И.Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15237590_2-komn-kvartira-7-etazh-75-m2-i-somoni/,949000,2,75.0,3,И.Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15234909_1-komn-kvartira-15-etazh-74-m2-i-somoni-kuchai-karamov/,506000,1,74.0,15,"И. Сомони, кучаи Карамов",Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/13955482_2-komn-kvartira-11-etazh-67-m2-rudaki/,395000,2,66.0,7,Поворот Ленинграда,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
https://somon.tj/adv/15230070_2-komn-kvartira-16-etazh-50-m2-leningrad/,275000,2,50.0,16,Повороти фабрика,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/15184501_2-komn-kvartira-4-etazh-75-m2-32/,660000,2,75.0,4,32,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Есть
https://somon.tj/adv/15251787_2-komn-kvartira-7-etazh-70-m2-poionii-vagzal-peshi-bozor/,310000,2,70.0,7,Вокзал,Вторичный рынок,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
https://somon.tj/adv/14127324_2-komn-kvartira-9-etazh-51-m2-14-mkr-khitoibozori-peshina/,325990,2,51.0,9,14 Мкр ( Хитойбозори Пешина),Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
https://somon.tj/adv/15301549_2-komn-kvartira-5-etazh-53-m2-profsoiuz-krugovoi/,498000,2,53.0,5,профсоюз круговой,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
https://somon.tj/adv/14246591_2-komn-kvartira-8-etazh-50-m2-20-mkr/,325000,2,50.0,8,20 мкр,Новостройка,Без ремонта (коробка),Совмещенный,Нет,Построено,Нет
https://somon.tj/adv/15157513_2-komn-kvartira-12-etazh-81-m2-somoni/,885000,2,81.0,12,сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
