price,rooms,area_m2,floor,district,build_type,renovation,bathroom,heating,condition,techpassport
291500,2,62,5,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
292000,2,76,10,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Есть
292600,2,66,2,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
292800,2,61,6,Другое,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
292999,3,61,10,Сино,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
293000,1,42,7,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
293000,2,58,8,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
293000,1,47,8,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
293000,2,47,7,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
293400,2,65,10,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Нет
294000,1,47,4,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
294000,2,58,10,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
294200,1,64,10,Другое,Новостройка,Новый ремонт,Раздельный,Есть,На стадии строительства,Есть
